FileName1,FileName2,RF_1,CI_1,RF_2,CI_2,RF_3,CI_3,RF_4,CI_4,RF_5,CI_5,RF_mean,RF_var,CI_mean,CI_var,FileName1_num,FileName2_num,ProteinFamily
PF04972_2,PF04972_sc2,0.918518518518519,0.964664625106591,0.874074074074074,0.927320279529089,0.837037037037037,0.873467530491571,0.740740740740741,0.828661498882394,0.8,0.845137586912229,0.8340740740740742,0.06821252997464498,0.8878503041843748,0.05699314415216543,2,2,PF04972
PF04972_3,PF04972_sc3,0.733333333333333,0.837324081926413,0.711111111111111,0.832816440829161,0.725925925925926,0.800194735798993,0.814814814814815,0.84557278589803,0.82962962962963,0.880380021318852,0.762962962962963,0.05493480360811625,0.8392576131542897,0.028731818125739387,3,3,PF04972
PF04972_4,PF04972_sc4,0.666666666666667,0.759515724350632,0.674074074074074,0.708503490603055,0.703703703703704,0.755379752061845,0.733333333333333,0.787132705365751,0.755555555555556,0.765179126847878,0.7066666666666668,0.037987796755431354,0.7551421598458322,0.02880314954366138,4,4,PF04972
PF04972_5,PF04972_sc5,0.659259259259259,0.728640029179631,0.674074074074074,0.767197386665715,0.718518518518519,0.800190240450248,0.718518518518519,0.735449164319151,0.637037037037037,0.679072352845778,0.6814814814814817,0.036288736930121475,0.7421098346921046,0.04528311800479881,5,5,PF04972
PF04972_6,PF04972_sc6,0.651851851851852,0.717516611431076,0.681481481481481,0.724073659624467,0.733333333333333,0.820498309936254,0.711111111111111,0.74754803667365,0.725925925925926,0.769114445704197,0.7007407407407406,0.03378297555849289,0.7557502126739288,0.04154337128776151,6,6,PF04972
PF04972_7,PF04972_sc7,0.637037037037037,0.761643858723662,0.674074074074074,0.731793135191851,0.637037037037037,0.780780284533749,0.718518518518519,0.795458207809815,0.644444444444444,0.733744285830953,0.6622222222222222,0.03497990800923759,0.760683954418006,0.02817116335232404,7,7,PF04972
PF04972_8,PF04972_sc8,0.62962962962963,0.739266380485048,0.666666666666667,0.726103015186056,0.637037037037037,0.783468232989163,0.659259259259259,0.760656812124924,0.696296296296296,0.761999174563235,0.6577777777777778,0.02639782174993384,0.7542987230696852,0.022201080070698247,8,8,PF04972
PF04972_9,PF04972_sc9,0.740740740740741,0.777419239569396,0.733333333333333,0.761244198551802,0.666666666666667,0.778229182508882,0.718518518518519,0.82074669344646,0.725925925925926,0.756316423431483,0.7170370370370371,0.029350537416531666,0.7787911475016045,0.025374566060493813,9,9,PF04972
PF04972_10,PF04972_sc10,0.711111111111111,0.77627063543581,0.733333333333333,0.735836316962128,0.681481481481481,0.736812613437966,0.696296296296296,0.787206738868837,0.733333333333333,0.78633897559087,0.7111111111111108,0.02283116297395919,0.7644930560591223,0.026073370334109218,10,10,PF04972
PF04972_11,PF04972_sc11,0.703703703703704,0.778489602374615,0.711111111111111,0.818503060248147,0.703703703703704,0.776881419285545,0.696296296296296,0.803998157556893,0.688888888888889,0.712294543651175,0.7007407407407408,0.008445743889623285,0.778033356623275,0.04072804454489501,11,11,PF04972
PF06427_0,PF06427_sc0,0.993421052631579,0.998195431157431,0.967105263157895,0.981342061733035,0.993421052631579,0.998195431157431,0.993421052631579,0.998195431157431,1.0,1.0,0.9894736842105264,0.012824729401064308,0.9951856710410656,0.007778162538035885,0,0,PF06427
PF06427_1,PF06427_sc1,0.868421052631579,0.900065193978367,0.828947368421053,0.87691977448858,0.782894736842105,0.836000036397975,0.802631578947368,0.8403491657909,0.822368421052632,0.855236610577925,0.8210526315789475,0.032028056433258296,0.8617141562467495,0.026747197497474503,1,1,PF06427
PF06427_2,PF06427_sc2,0.782894736842105,0.861594540898675,0.743421052631579,0.818102516893503,0.756578947368421,0.843111908045487,0.763157894736842,0.849389083708445,0.842105263157895,0.908965706242455,0.7776315789473685,0.0387544117763768,0.856232751157713,0.03347544030468851,2,2,PF06427
PF06427_3,PF06427_sc3,0.703947368421053,0.85520876158186,0.802631578947368,0.87707744771692,0.769736842105263,0.84360763611113,0.756578947368421,0.854676951042336,0.75,0.847728336354316,0.756578947368421,0.03573283056315834,0.8556598265613123,0.01292331063831719,3,3,PF06427
PF06427_4,PF06427_sc4,0.618421052631579,0.77082574534781,0.789473684210526,0.862027903154396,0.657894736842105,0.816638445403364,0.657894736842105,0.83102074339021,0.763157894736842,0.892195543773256,0.6973684210526313,0.07443229275647864,0.8345416762138071,0.046022015393485424,4,4,PF06427
PF06427_5,PF06427_sc5,0.625,0.753118411815035,0.677631578947368,0.78045210595102,0.585526315789474,0.747246702666798,0.638157894736842,0.787152186726023,0.68421052631579,0.790540886833518,0.6421052631578948,0.04044848986562995,0.7717020587984788,0.020084742957127612,5,5,PF06427
PF06427_6,PF06427_sc6,0.592105263157895,0.768639464053834,0.697368421052632,0.814778453547037,0.618421052631579,0.83256971820023,0.664473684210526,0.843280664845714,0.710526315789474,0.833635681154897,0.6565789473684212,0.05061943174124044,0.8185807963603423,0.029753224518669567,6,6,PF06427
PF06427_7,PF06427_sc7,0.611842105263158,0.813113796496551,0.723684210526316,0.847743869036802,0.631578947368421,0.820616065868948,0.625,0.823746531380555,0.631578947368421,0.748804778883464,0.6447368421052632,0.044862439792716736,0.8108050083332639,0.0370053315531635,7,7,PF06427
PF06427_8,PF06427_sc8,0.598684210526316,0.801157882994152,0.69078947368421,0.807453226293378,0.625,0.804115179304585,0.598684210526316,0.785905998055164,0.625,0.827565570030538,0.6276315789473684,0.03767847648230586,0.8052395713355633,0.014958793224593503,8,8,PF06427
PF06427_9,PF06427_sc9,0.56578947368421,0.763706891746406,0.611842105263158,0.7857808822727,0.585526315789474,0.768839230080255,0.625,0.808299708006141,0.625,0.805544633944439,0.6026315789473684,0.02615079857151567,0.7864342692099883,0.020431895756823745,9,9,PF06427
PF06427_10,PF06427_sc10,0.611842105263158,0.778009135956569,0.703947368421053,0.824998794945154,0.644736842105263,0.790585886019081,0.644736842105263,0.830612159750807,0.664473684210526,0.793917947504814,0.6539473684210526,0.03373916159199506,0.8036247848352851,0.022943211162481325,10,10,PF06427
PF06427_11,PF06427_sc11,0.664473684210526,0.830386237670765,0.69078947368421,0.825707814807198,0.736842105263158,0.860178979845731,0.69078947368421,0.812069230147864,0.69078947368421,0.844672208290346,0.6947368421052627,0.0261507985715157,0.8346028941523809,0.018440416810040668,11,11,PF06427
PF07498_0,PF07498_sc0,0.97029702970297,0.949208849708398,0.98019801980198,0.96109378006745,0.97029702970297,0.949208849708398,0.97029702970297,0.949208849708398,0.98019801980198,0.96109378006745,0.974257425742574,0.005422995618863035,0.9539628218520187,0.006509644452030768,0,0,PF07498
PF07498_1,PF07498_sc1,0.891089108910891,0.956990682425145,0.910891089108911,0.957548057665747,0.900990099009901,0.944996736182177,0.920792079207921,0.943056245592713,0.930693069306931,0.946309847842832,0.910891089108911,0.015654839901823814,0.9497803139417227,0.006936625665915889,1,1,PF07498
PF07498_2,PF07498_sc2,0.900990099009901,0.945902045593693,0.821782178217822,0.909514380656535,0.851485148514851,0.910389133299579,0.821782178217822,0.910834838064527,0.841584158415842,0.887192884049329,0.8475247524752476,0.03253797371317809,0.9127666563327326,0.021047171335759625,2,2,PF07498
PF07498_3,PF07498_sc3,0.782178217821782,0.858347700511285,0.841584158415842,0.886743222574696,0.801980198019802,0.897694704436156,0.841584158415842,0.904285519669299,0.841584158415842,0.91681733667696,0.821782178217822,0.02800422895788335,0.8927776967736791,0.022115327039837627,3,3,PF07498
PF07498_4,PF07498_sc4,0.831683168316832,0.865917834763761,0.801980198019802,0.866098981273841,0.811881188118812,0.875129298883343,0.821782178217822,0.871707678552553,0.851485148514851,0.908169047588041,0.8237623762376238,0.0190449347145259,0.8774045682123077,0.017634100026056428,4,4,PF07498
PF07498_5,PF07498_sc5,0.772277227722772,0.864102439432638,0.792079207920792,0.852899542717631,0.712871287128713,0.823402089285551,0.772277227722772,0.877769540574892,0.683168316831683,0.809201888706249,0.7465346534653464,0.04622818823734153,0.8454751001433921,0.028495590341369528,5,5,PF07498
PF07498_6,PF07498_sc6,0.643564356435644,0.799681616835403,0.673267326732673,0.841109776446504,0.673267326732673,0.832080074200939,0.673267326732673,0.826108016120787,0.683168316831683,0.819202992493468,0.6693069306930692,0.015015594938715647,0.8236364952194201,0.015622180891587128,6,6,PF07498
PF07498_7,PF07498_sc7,0.643564356435644,0.776757965742789,0.623762376237624,0.783516809371738,0.722772277227723,0.824262147015843,0.643564356435644,0.80659160202495,0.643564356435644,0.79863377151341,0.6554455445544558,0.038601165722015635,0.797952459133746,0.018873878688927242,7,7,PF07498
PF07498_8,PF07498_sc8,0.594059405940594,0.724121863921872,0.584158415841584,0.760286120381663,0.623762376237624,0.757532830336629,0.653465346534653,0.776341891683017,0.653465346534653,0.764209452994556,0.6217821782178217,0.03238698462137831,0.7564984318635475,0.019473581210726655,8,8,PF07498
PF07498_9,PF07498_sc9,0.643564356435644,0.774448911382133,0.683168316831683,0.780075884966804,0.693069306930693,0.816708769251032,0.702970297029703,0.808954283818624,0.762376237623762,0.856058317149289,0.697029702970297,0.04292967007659143,0.8072492333135763,0.03274510902959313,9,9,PF07498
PF07498_10,PF07498_sc10,0.683168316831683,0.819687522604835,0.673267326732673,0.808137345818058,0.663366336633663,0.803676086287852,0.712871287128713,0.836522631567385,0.782178217821782,0.876765151925827,0.7029702970297028,0.047996830271448875,0.8289577476407913,0.029586162214529203,10,10,PF07498
PF07498_11,PF07498_sc11,0.792079207920792,0.886846476205418,0.772277227722772,0.862272231817952,0.663366336633663,0.806007732533406,0.683168316831683,0.802665403636552,0.801980198019802,0.827740644772173,0.7425742574257423,0.06454655846735309,0.8371064977931002,0.03656644975812807,11,11,PF07498
PF07677_0,PF07677_sc0,0.994764397905759,0.993156325439292,0.994764397905759,0.993156325439292,0.994764397905759,0.993156325439292,1.0,1.0,0.942408376963351,0.960867498613759,0.9853403141361256,0.024106522373238258,0.988067294986327,0.015491231911198323,0,0,PF07677
PF07677_1,PF07677_sc1,0.863874345549738,0.901493171511443,0.858638743455497,0.900849746178941,0.837696335078534,0.869667240493471,0.869109947643979,0.904588034158053,0.87434554973822,0.910403575077463,0.8607329842931936,0.014145817891210794,0.8974003534838741,0.015957142215916827,1,1,PF07677
PF07677_2,PF07677_sc2,0.837696335078534,0.841501076070278,0.832460732984293,0.86424050475303,0.795811518324607,0.842285982356016,0.858638743455497,0.871435602988432,0.842931937172775,0.887627697624749,0.8335078534031413,0.023238053425311204,0.861418172758501,0.019735660047856977,2,2,PF07677
PF07677_3,PF07677_sc3,0.81151832460733,0.829044442963292,0.785340314136126,0.836958750444122,0.795811518324607,0.899918664591744,0.858638743455497,0.90905949802279,0.806282722513089,0.878245278343566,0.8115183246073296,0.028194580142065252,0.8706453268731027,0.03624829334687216,3,3,PF07677
PF07677_4,PF07677_sc4,0.785340314136126,0.871533288336777,0.743455497382199,0.810353464106905,0.68586387434555,0.79793987304836,0.759162303664921,0.845887004598785,0.753926701570681,0.851515750598803,0.7455497382198955,0.03676123493516639,0.835445876137926,0.03043800567228144,4,4,PF07677
PF07677_5,PF07677_sc5,0.780104712041885,0.83112348755566,0.842931937172775,0.8867961338491,0.738219895287958,0.794789713109863,0.81151832460733,0.860040383857901,0.81151832460733,0.868543164713471,0.7968586387434555,0.03959721549987244,0.8482585766171991,0.03601371077592369,5,5,PF07677
PF07677_6,PF07677_sc6,0.759162303664921,0.849347131198347,0.81151832460733,0.874340928094726,0.816753926701571,0.88683072445719,0.801047120418848,0.884062527288419,0.827225130890052,0.89834102150873,0.8031413612565445,0.026334610136040576,0.8785844665094824,0.018446956251977082,6,6,PF07677
PF07677_7,PF07677_sc7,0.785340314136126,0.843488922599199,0.743455497382199,0.825161028078137,0.81151832460733,0.871532100865387,0.816753926701571,0.86899044914855,0.801047120418848,0.871787086180807,0.7916230366492147,0.02947788117331784,0.856191917374416,0.021015560318411224,7,7,PF07677
PF07677_8,PF07677_sc8,0.759162303664921,0.866811681803287,0.816753926701571,0.874470562261607,0.81151832460733,0.872235011121972,0.759162303664921,0.828888729184818,0.759162303664921,0.85908672537833,0.7811518324607328,0.030167246682488207,0.8602985419500028,0.018532345265114703,8,8,PF07677
PF07677_9,PF07677_sc9,0.774869109947644,0.864978671077693,0.790575916230366,0.861974510091594,0.832460732984293,0.909704085424067,0.795811518324607,0.864650315979959,0.790575916230366,0.852718213869871,0.7968586387434552,0.02139561962481941,0.8708051592886367,0.022305125393835737,9,9,PF07677
PF07677_10,PF07677_sc10,0.717277486910995,0.79667745592349,0.801047120418848,0.856655765768501,0.790575916230366,0.867327405978002,0.759162303664921,0.812828613154748,0.753926701570681,0.849290565188144,0.7643979057591622,0.033112855080296925,0.836555961202577,0.030275139654927976,10,10,PF07677
PF07677_11,PF07677_sc11,0.738219895287958,0.817062873996347,0.785340314136126,0.830893280667682,0.753926701570681,0.838647443904695,0.795811518324607,0.845541064863951,0.738219895287958,0.790984072837783,0.762303664921466,0.026850013413524797,0.8246257472540917,0.021577185707471944,11,11,PF07677
PF10114_0,PF10114_sc0,0.96875,0.984577780144001,0.973958333333333,0.988268597723861,0.953125,0.961916280239146,0.932291666666667,0.946902907630146,0.973958333333333,0.988268597723861,0.9604166666666666,0.017891212538872343,0.973986832692203,0.01870389682696394,0,0,PF10114
PF10114_1,PF10114_sc1,0.890625,0.912854620059761,0.90625,0.928497005319836,0.927083333333333,0.964562023186647,0.901041666666667,0.926672018171568,0.880208333333333,0.920188638986293,0.9010416666666666,0.017662317664388697,0.9305548611448209,0.019978459691625226,1,1,PF10114
PF10114_2,PF10114_sc2,0.864583333333333,0.930478669924176,0.859375,0.909003897984632,0.901041666666667,0.914314323386324,0.854166666666667,0.927488972316664,0.869791666666667,0.934239480436147,0.8697916666666667,0.01841423909339976,0.9231050688095885,0.010882140751677582,2,2,PF10114
PF10114_3,PF10114_sc3,0.822916666666667,0.856003060264487,0.817708333333333,0.844880913746572,0.8125,0.860681664403054,0.8125,0.867235676668413,0.755208333333333,0.824135619166143,0.8041666666666666,0.02770715849639678,0.8505873868497338,0.016886750431989825,3,3,PF10114
PF10114_4,PF10114_sc4,0.802083333333333,0.888341275420068,0.84375,0.888887741205401,0.802083333333333,0.869569421417981,0.848958333333333,0.910990712630307,0.828125,0.872775166962103,0.8249999999999998,0.022280468371049487,0.8861128635271719,0.016455643167116674,4,4,PF10114
PF10114_5,PF10114_sc5,0.734375,0.858989589236327,0.802083333333333,0.884285559070452,0.765625,0.866316398374244,0.791666666666667,0.883225023379751,0.744791666666667,0.869158050457411,0.7677083333333334,0.029138751522290257,0.8723949241036371,0.011020515858998747,5,5,PF10114
PF10114_6,PF10114_sc6,0.744791666666667,0.82781247505575,0.713541666666667,0.771630955241033,0.71875,0.81272126785066,0.760416666666667,0.850389174354352,0.713541666666667,0.823455128783871,0.7302083333333336,0.021284184105940195,0.8172018002571333,0.02893902824448735,6,6,PF10114
PF10114_7,PF10114_sc7,0.723958333333333,0.826991659485423,0.770833333333333,0.817376076433772,0.734375,0.836229107675183,0.760416666666667,0.837433829671193,0.776041666666667,0.837106832979069,0.753125,0.02288112774634263,0.831027501248928,0.008770767437581857,7,7,PF10114
PF10114_8,PF10114_sc8,0.703125,0.816314775408348,0.770833333333333,0.824477855895033,0.71875,0.796229850823637,0.713541666666667,0.830274278536079,0.729166666666667,0.819220098245104,0.7270833333333334,0.026197450708248367,0.8173033717816403,0.01292731693950937,8,8,PF10114
PF10114_9,PF10114_sc9,0.713541666666667,0.825449590316313,0.755208333333333,0.832192602287675,0.71875,0.810323387409148,0.692708333333333,0.796184295597305,0.723958333333333,0.82213342391368,0.7208333333333332,0.022582795196540363,0.8172566599048242,0.014195986367610387,9,9,PF10114
PF10114_10,PF10114_sc10,0.770833333333333,0.855572366624734,0.739583333333333,0.834867398459639,0.75,0.824940341256589,0.703125,0.806396952987436,0.71875,0.823277957198167,0.7364583333333332,0.02645505229000051,0.8290110033053131,0.018032171004561233,10,10,PF10114
PF10114_11,PF10114_sc11,0.75,0.837390194290807,0.744791666666667,0.845447640606308,0.765625,0.828402776425065,0.791666666666667,0.876303069487876,0.760416666666667,0.846450865490767,0.7625000000000002,0.01826633116328148,0.8467989092601644,0.018023485739750933,11,11,PF10114
PF10576_0,PF10576_sc0,0.845758354755784,0.924304292976108,0.802056555269923,0.884797159205373,0.894601542416452,0.906657766032488,0.80719794344473,0.86794989002099,0.827763496143959,0.898510108980598,0.8354755784061696,0.037341488550986804,0.8964438434431115,0.021402972640905772,0,0,PF10576
PF10576_1,PF10576_sc1,0.750642673521851,0.82317543426892,0.784061696658098,0.834682659046437,0.712082262210797,0.783229022373783,0.74293059125964,0.805291698352166,0.750642673521851,0.84558151559906,0.7480719794344474,0.02564259298619548,0.8183920659280732,0.024675845846030362,1,1,PF10576
PF10576_2,PF10576_sc2,0.65038560411311,0.682901677611507,0.61439588688946,0.72275467389629,0.598971722365039,0.681198413797659,0.655526992287918,0.717027184285737,0.508997429305913,0.668493309978212,0.605655526992288,0.05905886435105245,0.6944750519138809,0.023945765389778922,2,2,PF10576
PF10576_3,PF10576_sc3,0.580976863753213,0.727457154645765,0.570694087403599,0.723215593945943,0.598971722365039,0.699538981419295,0.632390745501285,0.76516613358573,0.544987146529563,0.708235161793035,0.5856041131105398,0.03263870488041923,0.7247226050779536,0.025256081092998674,3,3,PF10576
PF10576_4,PF10576_sc4,0.524421593830334,0.683451532655179,0.508997429305913,0.629528416722028,0.542416452442159,0.645431542999468,0.568123393316195,0.660516993362522,0.524421593830334,0.620820818341636,0.533676092544987,0.0226016500157666,0.6479498608161666,0.024999889982392172,4,4,PF10576
PF10576_5,PF10576_sc5,0.580976863753213,0.657331013946512,0.493573264781491,0.620155113799899,0.488431876606684,0.639953442405218,0.539845758354756,0.647960250923497,0.562982005141388,0.629507279905787,0.5331619537275064,0.041195322620072056,0.6389814201961826,0.014683842872146918,5,5,PF10576
PF10576_6,PF10576_sc6,0.526992287917738,0.608407512627049,0.460154241645244,0.645307644291397,0.483290488431877,0.614504149223416,0.539845758354756,0.677556940469627,0.55012853470437,0.630623951604468,0.512082262210797,0.038620347592187326,0.6352800396431915,0.027673718060919953,6,6,PF10576
PF10576_7,PF10576_sc7,0.506426735218509,0.616358983773098,0.51413881748072,0.612838625485547,0.493573264781491,0.578177018179714,0.575835475578406,0.655590316860088,0.508997429305913,0.615333047689741,0.5197943444730078,0.0322312144342569,0.6156595983976375,0.027422434976491123,7,7,PF10576
PF10576_8,PF10576_sc8,0.51413881748072,0.630017939313837,0.496143958868895,0.619770542322882,0.498714652956298,0.652009817568454,0.508997429305913,0.601514597748239,0.534704370179949,0.662052298135879,0.510539845758355,0.01538125995028451,0.6330730390178582,0.02439582089617534,8,8,PF10576
PF10576_9,PF10576_sc9,0.524421593830334,0.651995195634296,0.498714652956298,0.648773358358463,0.455012853470437,0.570201484185363,0.506426735218509,0.652114576881749,0.521850899742931,0.628569331161221,0.5012853470437018,0.027983985934546627,0.6303307892442185,0.035009442744223324,9,9,PF10576
PF10576_10,PF10576_sc10,0.529562982005141,0.616415047025947,0.48586118251928,0.626105903353391,0.483290488431877,0.578458139154999,0.480719794344473,0.613833381137417,0.501285347043702,0.64362619810922,0.4961439588688946,0.020323121209308154,0.6156877337561948,0.0238699935617802,10,10,PF10576
PF10576_11,PF10576_sc11,0.488431876606684,0.60505870136554,0.488431876606684,0.625138484540629,0.516709511568123,0.619511887217823,0.491002570694087,0.668864870704437,0.493573264781491,0.620341662544626,0.4956298200514138,0.011975130795734604,0.627783121274611,0.02416036072126077,11,11,PF10576
PF12172_0,PF12172_sc0,0.866666666666667,0.932787374456166,0.866666666666667,0.932787374456166,0.877777777777778,0.940070994023111,0.866666666666667,0.932787374456166,0.911111111111111,0.94731607416801,0.877777777777778,0.019245008972987313,0.9371498383119239,0.006499591811201572,0,0,PF12172
PF12172_1,PF12172_sc1,0.688888888888889,0.853478970032349,0.688888888888889,0.813359215145272,0.777777777777778,0.921389867181615,0.766666666666667,0.857559471356126,0.877777777777778,0.9488037936299,0.7600000000000001,0.07801550969574209,0.8789182634690524,0.05497537838883281,1,1,PF12172
PF12172_2,PF12172_sc2,0.677777777777778,0.770126548960345,0.633333333333333,0.706764542285912,0.688888888888889,0.725923540845472,0.677777777777778,0.785792920933133,0.811111111111111,0.765839134614708,0.6977777777777778,0.06685159536218366,0.750889337527914,0.0330987742608963,2,2,PF12172
PF12172_3,PF12172_sc3,0.666666666666667,0.798030318870532,0.666666666666667,0.776444567700367,0.722222222222222,0.830882855765958,0.677777777777778,0.745886567222165,0.755555555555556,0.851960820780084,0.6977777777777779,0.039596732624900995,0.8006410260678212,0.04224519128219947,3,3,PF12172
PF12172_4,PF12172_sc4,0.7,0.842997860603476,0.688888888888889,0.802749866348968,0.666666666666667,0.828320776632841,0.744444444444444,0.823465688313103,0.711111111111111,0.802919836967705,0.7022222222222222,0.028760398012321477,0.8200908057732186,0.017316219010945485,4,4,PF12172
PF12172_5,PF12172_sc5,0.622222222222222,0.777831472429407,0.688888888888889,0.801883841372531,0.711111111111111,0.796210686153395,0.633333333333333,0.79055283470155,0.577777777777778,0.73696210671328,0.6466666666666666,0.053518198127965745,0.7806881882740326,0.026017522623710494,5,5,PF12172
PF12172_6,PF12172_sc6,0.611111111111111,0.74766325588817,0.688888888888889,0.756602305382659,0.611111111111111,0.766300871703678,0.677777777777778,0.776854953826877,0.622222222222222,0.7200280958542,0.6422222222222222,0.03800584750330474,0.7534898965311168,0.021641256443937364,6,6,PF12172
PF12172_7,PF12172_sc7,0.755555555555556,0.831694514452596,0.688888888888889,0.764624778337723,0.566666666666667,0.713507007078199,0.655555555555556,0.764063245351945,0.633333333333333,0.728882419413539,0.6600000000000001,0.06965523563847777,0.7605543929268004,0.04556963735551274,7,7,PF12172
PF12172_8,PF12172_sc8,0.655555555555556,0.762851675687613,0.655555555555556,0.75467049911824,0.644444444444444,0.774083711712504,0.622222222222222,0.74380178736262,0.555555555555556,0.736647175556467,0.6266666666666669,0.042017045335975556,0.7544109698874888,0.014886544122297087,8,8,PF12172
PF12172_9,PF12172_sc9,0.555555555555556,0.766011286807646,0.677777777777778,0.804381566599286,0.566666666666667,0.719474246306681,0.622222222222222,0.779652751821387,0.488888888888889,0.66790659439661,0.5822222222222224,0.07140564005804276,0.747485289186322,0.05415840611423072,9,9,PF12172
PF12172_10,PF12172_sc10,0.588888888888889,0.711607584301149,0.677777777777778,0.808248375929499,0.633333333333333,0.79328067611392,0.544444444444444,0.734029584727297,0.488888888888889,0.71160878139403,0.5866666666666666,0.07387008950486523,0.751755000493179,0.04597175084460654,10,10,PF12172
PF12172_11,PF12172_sc11,0.555555555555556,0.694386111551111,0.577777777777778,0.746965704366754,0.511111111111111,0.732116083267998,0.533333333333333,0.698047597307175,0.422222222222222,0.666294098937508,0.52,0.060041138160472615,0.7075619190861093,0.03210421497266374,11,11,PF12172
PF12872_0,PF12872_sc0,1.0,0.999999999999999,0.952755905511811,0.956194705727236,0.984251968503937,0.994243680257948,0.952755905511811,0.956194705727236,0.952755905511811,0.956194705727236,0.9685039370078741,0.022271079722410964,0.9725655594879308,0.022508909374355672,0,0,PF12872
PF12872_1,PF12872_sc1,0.874015748031496,0.928452226626952,0.929133858267717,0.956853678620577,0.858267716535433,0.876953874176799,0.913385826771654,0.947073099948739,0.874015748031496,0.923018670146705,0.8897637795275593,0.029983358684503872,0.9264703099039544,0.030884232507187012,1,1,PF12872
PF12872_2,PF12872_sc2,0.866141732283465,0.911787875474321,0.858267716535433,0.888251623321203,0.84251968503937,0.885454485887809,0.866141732283465,0.904174355609628,0.866141732283465,0.918270937970699,0.8598425196850397,0.010266460480634329,0.9015878556527319,0.01438051055063892,2,2,PF12872
PF12872_3,PF12872_sc3,0.850393700787402,0.881235403311093,0.881889763779528,0.886513947309268,0.84251968503937,0.890860251868164,0.834645669291339,0.864404930328256,0.881889763779528,0.888389566107255,0.8582677165354333,0.022271079722411043,0.8822808197848072,0.01060050853272672,3,3,PF12872
PF12872_4,PF12872_sc4,0.771653543307087,0.819968125234234,0.826771653543307,0.876717905406689,0.763779527559055,0.851337531154641,0.779527559055118,0.837119161685393,0.795275590551181,0.850337113410904,0.7874015748031497,0.02489982409581393,0.8470959673783722,0.020865111877596872,4,4,PF12872
PF12872_5,PF12872_sc5,0.669291338582677,0.79775990378812,0.755905511811024,0.815688621282043,0.645669291338583,0.802443905499612,0.68503937007874,0.790272971561341,0.732283464566929,0.829336562688213,0.6976377952755907,0.04543791510631031,0.8071003929638657,0.015494310522416297,5,5,PF12872
PF12872_6,PF12872_sc6,0.700787401574803,0.783775948379618,0.700787401574803,0.804074621301978,0.582677165354331,0.746479092406356,0.614173228346457,0.744106654644705,0.68503937007874,0.782755273373723,0.6566929133858268,0.05472299324061096,0.772238318021276,0.02603940119974435,6,6,PF12872
PF12872_7,PF12872_sc7,0.653543307086614,0.791679526053869,0.68503937007874,0.791557300074896,0.661417322834646,0.779505407123922,0.724409448818898,0.842835391126665,0.724409448818898,0.818542372646147,0.6897637795275593,0.03368385769481503,0.8048239994050999,0.025606997436690586,7,7,PF12872
PF12872_8,PF12872_sc8,0.669291338582677,0.822489448522619,0.700787401574803,0.811243648734319,0.692913385826772,0.837944401725888,0.692913385826772,0.803027954421373,0.724409448818898,0.8413673333961,0.6960629921259844,0.01976362267403345,0.8232145573600598,0.016566675641271005,8,8,PF12872
PF12872_9,PF12872_sc9,0.661417322834646,0.820346930809906,0.677165354330709,0.775628695153628,0.68503937007874,0.801335231163226,0.708661417322835,0.833721027648159,0.732283464566929,0.848599084628234,0.692913385826772,0.027838849653013562,0.8159261938806306,0.028462701076541044,9,9,PF12872
PF12872_10,PF12872_sc10,0.708661417322835,0.822828486892586,0.740157480314961,0.829554181201233,0.724409448818898,0.844816401908773,0.755905511811024,0.853392050779278,0.732283464566929,0.824002054409464,0.7322834645669294,0.01760683446850225,0.8349186350382668,0.013540251640409617,10,10,PF12872
PF12872_11,PF12872_sc11,0.724409448818898,0.830964393793133,0.755905511811024,0.846986988507416,0.755905511811024,0.8153376280228,0.716535433070866,0.808280106598977,0.716535433070866,0.833222068084879,0.7338582677165355,0.02038138441818096,0.826958237001441,0.01533253784713644,11,11,PF12872
PF13377_0,PF13377_sc0,0.904761904761905,0.955188254211182,1.0,1.0,0.952380952380952,0.960215164418222,0.952380952380952,0.960215164418222,0.952380952380952,0.960215164418222,0.9523809523809522,0.03367175148507361,0.9671667494931697,0.01848296711318005,0,0,PF13377
PF13377_1,PF13377_sc1,0.904761904761905,0.914914732166739,0.904761904761905,0.913016270797114,0.857142857142857,0.866865569827127,0.936507936507937,0.932718780925347,0.825396825396825,0.856278750132114,0.8857142857142858,0.04404583150956099,0.8967588207696883,0.033238919601824866,1,1,PF13377
PF13377_2,PF13377_sc2,0.873015873015873,0.914861899778224,0.761904761904762,0.824603437223432,0.777777777777778,0.869299640285771,0.777777777777778,0.785219227875597,0.80952380952381,0.834597185222023,0.8000000000000002,0.04433092077386961,0.8457162780770094,0.0489044254935472,2,2,PF13377
PF13377_3,PF13377_sc3,0.714285714285714,0.782038570902277,0.714285714285714,0.800338565771206,0.634920634920635,0.781530101889694,0.650793650793651,0.767690507020164,0.698412698412698,0.806687218098928,0.6825396825396824,0.0372255219033603,0.7876569927364538,0.015737993671335455,3,3,PF13377
PF13377_4,PF13377_sc4,0.587301587301587,0.721625268234126,0.650793650793651,0.785917312612017,0.634920634920635,0.742306344997243,0.571428571428571,0.686742342782563,0.682539682539683,0.784861461553665,0.6253968253968253,0.04572971520916843,0.7442905460359228,0.042450660921865946,4,4,PF13377
